,date,true_confirm,predict_confirm
755,20220301,4388,4534.07177734375
756,20220302,4388,4572.50830078125
757,20220303,4475,4613.60498046875
758,20220304,4502,4648.15576171875
759,20220305,4527,4684.30810546875
760,20220306,4562,4720.505859375
761,20220307,4602,4758.126953125
762,20220308,4631,4794.20556640625
763,20220309,4677,4828.4443359375
764,20220310,4720,4858.6396484375
765,20220311,4747,4889.998046875
766,20220312,4761,4922.0322265625
767,20220313,4818,4954.25146484375
768,20220314,4839,4984.138671875
769,20220315,4854,5017.8662109375
770,20220316,4877,5053.314453125
771,20220317,4944,5086.1953125
772,20220318,4964,5114.81591796875
773,20220319,4986,5142.6455078125
774,20220320,5027,5175.599609375
775,20220321,5066,5208.9736328125
776,20220322,5080,5250.20068359375
777,20220323,5094,5323.1923828125
778,20220324,5135,5436.31591796875
779,20220325,5135,5597.04296875
780,20220326,5235,5806.1552734375
781,20220327,5295,6036.5869140625
782,20220328,5402,6360.5888671875
783,20220329,5731,6715.32763671875
784,20220330,6089,7070.48046875
785,20220331,6454,7423.13427734375
786,20220401,6716,7830.20849609375
787,20220402,6716,8341.8564453125
788,20220403,7593,8958.3037109375
789,20220404,7864,9597.2802734375
790,20220405,8179,10378.3388671875
791,20220406,8508,11323.701171875
792,20220407,9336,12527.9326171875
793,20220408,10353,13994.822265625
794,20220409,11368,15792.14453125
795,20220410,12285,17976.625
796,20220411,13283,20560.31640625
797,20220412,14473,23597.521484375
798,20220413,17046,26915.69921875
799,20220414,20246,30214.369140625
800,20220415,23840,33274.9765625
801,20220416,27080,36097.48046875
802,20220417,29500,38680.88671875
803,20220418,32584,41144.40234375
804,20220419,35079,43376.37890625
805,20220420,37714,45418.6796875
806,20220421,39645,47273.015625
807,20220422,42381,49279.796875
808,20220423,43782,51157.390625
809,20220424,46254,52880.26953125
810,20220425,47915,54493.7734375
811,20220426,49521,56107.49609375
812,20220427,50813,57653.30859375
813,20220428,56302,58796.19140625
814,20220429,57552,59261.3984375
815,20220430,58341,59601.62890625
816,20220501,59070,59854.11328125
817,20220502,59344,60042.9296875
818,20220503,59607,60225.88671875
819,20220504,59870,60406.28515625
820,20220505,59870,60600.5625
821,20220506,60368,60806.625
822,20220507,60585,60983.890625
823,20220508,60909,61149.04296875
