,date,true_confirm,predict_confirm
471,20210525,352,329.3465881347656
472,20210526,352,329.3857116699219
473,20210527,352,329.453857421875
474,20210528,352,329.58612060546875
475,20210529,352,329.8267822265625
476,20210530,352,330.1866455078125
477,20210531,352,330.6474609375
478,20210601,353,331.2449951171875
479,20210602,353,331.7832946777344
480,20210603,355,332.3543701171875
481,20210604,356,332.9027404785156
482,20210605,358,333.5606384277344
483,20210606,360,334.41522216796875
484,20210607,361,335.35955810546875
485,20210608,361,336.3631591796875
486,20210609,362,337.6133728027344
487,20210610,363,338.86322021484375
488,20210611,369,339.9457702636719
489,20210612,374,340.724365234375
490,20210613,376,341.451171875
491,20210614,377,342.43798828125
492,20210615,377,343.38720703125
493,20210616,380,344.2529602050781
494,20210617,382,345.1954650878906
495,20210618,384,346.1200866699219
496,20210619,388,346.9351806640625
497,20210620,391,347.87841796875
498,20210621,391,349.13531494140625
499,20210622,391,350.6272888183594
500,20210623,394,352.34130859375
501,20210624,396,354.0169372558594
502,20210625,401,355.5454406738281
503,20210626,406,356.85748291015625
504,20210627,411,358.0544128417969
505,20210628,415,359.3318176269531
506,20210629,417,360.9757995605469
507,20210630,419,363.50189208984375
508,20210701,419,366.38677978515625
509,20210702,423,369.9615478515625
510,20210703,427,374.46728515625
511,20210704,435,379.45806884765625
512,20210705,446,384.24432373046875
513,20210706,461,389.3896789550781
514,20210707,463,394.29888916015625
515,20210708,480,399.68341064453125
516,20210709,491,404.8038330078125
517,20210710,507,409.7476501464844
518,20210711,519,414.7279968261719
519,20210712,526,419.83538818359375
520,20210713,537,426.6828308105469
521,20210714,549,434.3997802734375
522,20210715,564,441.68084716796875
523,20210716,577,449.6149597167969
524,20210717,589,458.7288818359375
525,20210718,599,465.7313232421875
526,20210719,648,472.6145324707031
527,20210720,656,478.334716796875
528,20210721,678,483.8559875488281
529,20210722,691,489.4174499511719
530,20210723,696,496.09130859375
531,20210724,703,503.3221130371094
532,20210725,721,510.2433166503906
533,20210726,740,516.9592895507812
534,20210727,758,523.1279907226562
535,20210728,774,527.910888671875
536,20210729,795,532.9072265625
537,20210730,804,538.0708618164062
538,20210731,814,542.4197998046875
539,20210801,831,547.2373046875
540,20210802,831,552.5045166015625
541,20210803,841,557.6279296875
542,20210804,862,562.4007568359375
