,date,true_confirm,predict_confirm
575,20210905,574,479.30609130859375
576,20210906,574,479.30609130859375
577,20210907,574,479.30609130859375
578,20210908,574,479.30609130859375
579,20210909,574,479.30609130859375
580,20210910,574,479.30609130859375
581,20210911,574,479.30609130859375
582,20210912,574,479.30609130859375
583,20210913,574,479.30609130859375
584,20210914,574,479.30609130859375
585,20210915,574,479.30609130859375
586,20210916,574,479.30609130859375
587,20210917,574,479.30609130859375
588,20210918,574,479.30609130859375
589,20210919,574,479.30609130859375
590,20210920,574,479.30609130859375
591,20210921,574,479.30609130859375
592,20210922,574,479.30609130859375
593,20210923,574,479.30609130859375
594,20210924,574,479.30609130859375
595,20210925,574,479.30609130859375
596,20210926,574,479.30609130859375
597,20210927,574,479.3863830566406
598,20210928,574,479.5277404785156
599,20210929,574,479.7216491699219
600,20210930,574,479.9118347167969
601,20211001,574,480.1614074707031
602,20211002,574,480.4732360839844
603,20211003,575,480.82769775390625
604,20211004,576,481.0646057128906
605,20211005,577,481.18719482421875
606,20211006,577,481.18719482421875
607,20211007,577,481.18719482421875
608,20211008,577,481.18719482421875
609,20211009,577,481.18719482421875
610,20211010,577,481.18719482421875
611,20211011,577,481.18719482421875
612,20211012,577,481.18719482421875
613,20211013,577,481.18719482421875
614,20211014,577,481.18719482421875
615,20211015,577,481.18719482421875
616,20211016,577,481.18719482421875
617,20211017,577,481.18719482421875
618,20211018,577,481.18719482421875
619,20211019,577,481.18719482421875
620,20211020,577,481.18719482421875
621,20211021,577,481.18719482421875
622,20211022,577,481.18719482421875
623,20211023,577,481.18719482421875
624,20211024,577,481.18719482421875
625,20211025,577,481.18719482421875
626,20211026,577,481.18719482421875
627,20211027,577,481.18719482421875
628,20211028,577,481.3479309082031
629,20211029,577,481.468994140625
630,20211030,577,481.5747985839844
631,20211031,577,481.7304992675781
632,20211101,577,481.9678039550781
633,20211102,577,482.1972961425781
634,20211103,579,482.6024169921875
635,20211104,579,482.7221984863281
636,20211105,579,482.828369140625
637,20211106,579,482.9848327636719
638,20211107,579,483.22137451171875
639,20211108,579,483.45086669921875
640,20211109,581,483.6948547363281
641,20211110,581,483.6948547363281
642,20211111,581,483.6948547363281
643,20211112,581,483.77496337890625
644,20211113,581,483.8358459472656
645,20211114,581,483.8889465332031
646,20211115,581,483.9673767089844
647,20211116,581,484.0862121582031
648,20211117,581,484.2013244628906
649,20211118,582,484.4030456542969
650,20211119,582,484.46356201171875
651,20211120,582,484.5158996582031
652,20211121,582,484.59527587890625
653,20211122,582,484.7129821777344
654,20211123,582,484.8279113769531
655,20211124,583,484.9502868652344
656,20211125,583,485.1112060546875
657,20211126,583,485.2317199707031
658,20211127,583,485.33807373046875
659,20211128,583,485.4938049316406
660,20211129,583,485.7303466796875
661,20211130,583,485.95947265625
662,20211201,585,486.20477294921875
663,20211202,585,486.20477294921875
664,20211203,585,486.20477294921875
665,20211204,585,486.20477294921875
666,20211205,585,486.20477294921875
667,20211206,585,486.2848815917969
668,20211207,585,486.34503173828125
669,20211208,585,486.47802734375
670,20211209,585,486.6162414550781
671,20211210,585,486.7879638671875
672,20211211,585,487.06121826171875
673,20211212,586,487.3616638183594
674,20211213,586,487.5296630859375
675,20211214,587,487.73028564453125
676,20211215,587,487.8478088378906
677,20211216,587,488.0422668457031
678,20211217,588,488.2255554199219
